472.4393	900
474.1872	856
475.9351	839
477.6830	777
479.4309	734
481.1788	664
482.9267	573
484.6746	493
486.4225	473
488.1704	454
489.9182	419
491.6661	393
493.4140	403
495.1619	380
496.9098	379
498.6577	410
500.4056	409
502.1535	453
503.9014	495
505.6493	518
507.3972	611
509.1451	752
510.8930	794
512.6409	883
514.3887	998
516.1366	1138
517.8845	1203
519.6324	1228
521.3803	1250
523.1282	1103
524.8761	1097
526.6240	1024
528.3719	844
530.1198	753
531.8677	644
533.6156	557
535.3635	506
537.1113	501
538.8592	478
540.6071	402
542.3550	444
544.1029	389
545.8508	428
547.5987	380
549.3466	384
551.0945	390
552.8424	460
554.5903	402
556.3382	363
558.0861	405
559.8340	372
561.5818	369
563.3297	404
565.0776	382
566.8255	389
568.5734	382
570.3213	390
572.0692	393
573.8171	334
575.5650	399
577.3129	358
579.0608	347
580.8087	382
582.5566	385
584.3044	366
586.0523	405
587.8002	351
589.5481	375
591.2960	372
593.0439	388
594.7918	400
596.5397	373
598.2876	426
600.0355	422
601.7834	392
603.5313	415
605.2792	496
607.0271	529
608.7749	577
610.5228	627
612.2707	683
614.0186	748
615.7665	736
617.5144	763
619.2623	779
621.0102	813
622.7581	820
624.5060	748
626.2539	656
628.0018	629
629.7497	601
631.4975	560
633.2454	521
634.9933	495
636.7412	455
638.4891	466
640.2370	406
641.9849	389
643.7328	414
645.4807	359
647.2286	404
648.9765	395
650.7244	388
652.4723	430
654.2202	375
655.9680	442
657.7159	385
659.4638	359
661.2117	393
662.9596	364
664.7075	373
666.4554	401
668.2033	406
669.9512	376
671.6991	417
673.4470	421
675.1949	428
676.9428	406
678.6907	427
680.4385	346
682.1864	385
683.9343	372
685.6822	396
687.4301	379
689.1780	390
690.9259	441
692.6738	390
694.4217	405
696.1696	389
697.9175	397
699.6654	395
701.4133	406
703.1611	424
704.9090	437
706.6569	403
708.4048	410
710.1527	367
711.9006	394
713.6485	420
715.3964	418
717.1443	402
718.8922	419
720.6401	409
722.3880	427
724.1359	405
725.8838	389
727.6316	406
729.3795	325
731.1274	408
732.8753	307
734.6232	355
736.3711	410
738.1190	411
739.8669	370
741.6148	381
743.3627	433
745.1106	387
746.8585	456
748.6064	400
750.3542	410
752.1021	441
753.8500	404
755.5979	375
757.3458	398
759.0937	400
760.8416	367
762.5895	395
764.3374	383
766.0853	425
767.8332	403
769.5811	395
771.3290	399
773.0769	408
774.8247	418
776.5726	378
778.3205	377
780.0684	431
781.8163	393
783.5642	368
785.3121	415
787.0600	415
788.8079	365
790.5558	410
792.3037	423
794.0516	414
795.7995	420
797.5473	370
799.2952	413
801.0431	397
802.7910	393
804.5389	427
806.2868	442
808.0347	451
809.7826	439
811.5305	403
813.2784	415
815.0263	426
816.7742	410
818.5221	410
820.2700	428
822.0178	406
823.7657	389
825.5136	397
827.2615	423
829.0094	408
830.7573	416
832.5052	425
834.2531	399
836.0010	427
837.7489	418
839.4968	378
841.2447	445
842.9926	397
844.7404	368
846.4883	383
848.2362	384
849.9841	411
851.7320	403
853.4799	402
855.2278	426
856.9757	419
858.7236	419
860.4715	421
862.2194	427
863.9673	359
865.7152	402
867.4631	357
869.2109	413
870.9588	412
872.7067	438
874.4546	442
876.2025	418
877.9504	400
879.6983	425
881.4462	400
883.1941	413
884.9420	438
886.6899	400
888.4378	434
890.1857	431
891.9336	390
893.6814	439
895.4293	432
897.1772	417
898.9251	396
900.6730	393
902.4209	402
904.1688	429
905.9167	392
907.6646	427
909.4125	385
911.1604	411
912.9083	419
914.6562	477
916.4040	382
918.1519	453
919.8998	421
921.6477	427
923.3956	420
925.1435	429
926.8914	414
928.6393	454
930.3872	407
932.1351	446
933.8830	402
935.6309	417
937.3788	392
939.1267	430
940.8745	455
942.6224	417
944.3703	414
946.1182	392
947.8661	414
949.6140	380
951.3619	397
953.1098	426
954.8577	453
956.6056	491
958.3535	406
960.1014	457
961.8493	427
963.5971	417
965.3450	432
967.0929	423
968.8408	425
970.5887	412
972.3366	387
974.0845	384
975.8324	439
977.5803	416
979.3282	408
981.0761	423
982.8240	443
984.5719	428
986.3198	407
988.0676	454
989.8155	463
991.5634	436
993.3113	449
995.0592	455
996.8071	453
998.5550	440
