481.1788	608
482.9267	564
484.6746	496
486.4225	426
488.1704	394
489.9182	335
491.6661	344
493.4140	331
495.1619	338
496.9098	319
498.6577	352
500.4056	381
502.1535	386
503.9014	431
505.6493	480
507.3972	552
509.1451	625
510.8930	754
512.6409	853
514.3887	1013
516.1366	1090
517.8845	1123
519.6324	1122
521.3803	1102
523.1282	1111
524.8761	1008
526.6240	914
528.3719	749
530.1198	709
531.8677	601
533.6156	481
535.3635	433
537.1113	405
538.8592	367
540.6071	337
542.3550	329
544.1029	317
545.8508	323
547.5987	354
549.3466	252
551.0945	310
552.8424	320
554.5903	323
556.3382	306
558.0861	271
559.8340	324
561.5818	359
563.3297	277
565.0776	337
566.8255	308
568.5734	314
570.3213	290
572.0692	308
573.8171	349
575.5650	331
577.3129	360
579.0608	346
580.8087	327
582.5566	360
584.3044	328
586.0523	338
587.8002	310
589.5481	320
591.2960	303
593.0439	347
594.7918	298
596.5397	354
598.2876	340
600.0355	390
601.7834	401
603.5313	457
605.2792	468
607.0271	456
608.7749	547
610.5228	577
612.2707	652
614.0186	758
615.7665	783
617.5144	784
619.2623	793
621.0102	818
622.7581	767
624.5060	744
626.2539	720
628.0018	685
629.7497	613
631.4975	483
633.2454	497
634.9933	446
636.7412	419
638.4891	421
640.2370	308
641.9849	330
643.7328	350
645.4807	289
647.2286	362
648.9765	332
650.7244	343
652.4723	307
654.2202	341
655.9680	347
657.7159	326
659.4638	326
661.2117	327
662.9596	299
664.7075	317
666.4554	317
668.2033	330
669.9512	346
671.6991	295
673.4470	318
675.1949	358
676.9428	303
678.6907	301
680.4385	327
682.1864	343
683.9343	322
685.6822	355
687.4301	343
689.1780	343
690.9259	336
692.6738	380
694.4217	317
696.1696	272
697.9175	362
699.6654	311
701.4133	325
703.1611	355
704.9090	283
706.6569	291
708.4048	283
710.1527	303
711.9006	334
713.6485	336
715.3964	330
717.1443	288
718.8922	266
720.6401	325
722.3880	312
724.1359	335
725.8838	341
727.6316	327
729.3795	343
731.1274	330
732.8753	337
734.6232	307
736.3711	320
738.1190	329
739.8669	345
741.6148	315
743.3627	338
745.1106	318
746.8585	322
748.6064	346
750.3542	275
752.1021	293
753.8500	288
755.5979	267
757.3458	308
759.0937	344
760.8416	318
762.5895	331
764.3374	353
766.0853	359
767.8332	324
769.5811	360
771.3290	328
773.0769	305
774.8247	311
776.5726	289
778.3205	304
780.0684	317
781.8163	347
783.5642	370
785.3121	292
787.0600	337
788.8079	301
790.5558	339
792.3037	324
794.0516	281
795.7995	350
797.5473	312
799.2952	314
801.0431	301
802.7910	311
804.5389	338
806.2868	323
808.0347	336
809.7826	337
811.5305	361
813.2784	320
815.0263	291
816.7742	355
818.5221	320
820.2700	356
822.0178	338
823.7657	325
825.5136	337
827.2615	378
829.0094	381
830.7573	331
832.5052	333
834.2531	356
836.0010	308
837.7489	338
839.4968	329
841.2447	337
842.9926	309
844.7404	290
846.4883	278
848.2362	302
849.9841	318
851.7320	323
853.4799	379
855.2278	358
856.9757	306
858.7236	339
860.4715	320
862.2194	323
863.9673	335
865.7152	346
867.4631	322
869.2109	357
870.9588	302
872.7067	331
874.4546	396
876.2025	337
877.9504	367
879.6983	334
881.4462	346
883.1941	330
884.9420	327
886.6899	312
888.4378	343
890.1857	311
891.9336	349
893.6814	359
895.4293	341
897.1772	325
898.9251	344
900.6730	325
902.4209	356
904.1688	287
905.9167	324
907.6646	283
909.4125	296
911.1604	367
912.9083	355
914.6562	315
916.4040	296
918.1519	259
919.8998	320
921.6477	394
923.3956	344
925.1435	320
926.8914	345
928.6393	295
930.3872	327
932.1351	337
933.8830	332
935.6309	354
937.3788	343
939.1267	351
940.8745	317
942.6224	357
944.3703	375
946.1182	310
947.8661	313
949.6140	368
951.3619	330
953.1098	370
954.8577	324
956.6056	372
958.3535	339
960.1014	342
961.8493	375
963.5971	327
965.3450	312
967.0929	325
968.8408	347
970.5887	297
972.3366	352
974.0845	323
975.8324	365
977.5803	276
979.3282	317
981.0761	294
982.8240	316
984.5719	343
986.3198	332
988.0676	331
989.8155	333
991.5634	342
993.3113	312
995.0592	355
996.8071	354
998.5550	347
