475.9351	942
477.6830	913
479.4309	804
481.1788	712
482.9267	643
484.6746	589
486.4225	546
488.1704	507
489.9182	513
491.6661	428
493.4140	482
495.1619	445
496.9098	465
498.6577	433
500.4056	509
502.1535	530
503.9014	558
505.6493	546
507.3972	669
509.1451	738
510.8930	778
512.6409	914
514.3887	1015
516.1366	1099
517.8845	1145
519.6324	1172
521.3803	1192
523.1282	1143
524.8761	971
526.6240	948
528.3719	857
530.1198	724
531.8677	686
533.6156	644
535.3635	530
537.1113	525
538.8592	465
540.6071	453
542.3550	495
544.1029	438
545.8508	460
547.5987	400
549.3466	492
551.0945	460
552.8424	441
554.5903	460
556.3382	411
558.0861	476
559.8340	438
561.5818	441
563.3297	435
565.0776	433
566.8255	465
568.5734	454
570.3213	464
572.0692	448
573.8171	461
575.5650	438
577.3129	505
579.0608	410
580.8087	481
582.5566	484
584.3044	429
586.0523	506
587.8002	476
589.5481	476
591.2960	454
593.0439	451
594.7918	455
596.5397	476
598.2876	510
600.0355	493
601.7834	484
603.5313	552
605.2792	586
607.0271	618
608.7749	664
610.5228	687
612.2707	720
614.0186	768
615.7665	788
617.5144	863
619.2623	870
621.0102	860
622.7581	781
624.5060	793
626.2539	813
628.0018	721
629.7497	698
631.4975	607
633.2454	635
634.9933	558
636.7412	539
638.4891	567
640.2370	530
641.9849	472
643.7328	457
645.4807	459
647.2286	476
648.9765	459
650.7244	451
652.4723	497
654.2202	458
655.9680	518
657.7159	463
659.4638	506
661.2117	470
662.9596	486
664.7075	444
666.4554	441
668.2033	474
669.9512	488
671.6991	464
673.4470	431
675.1949	430
676.9428	428
678.6907	420
680.4385	467
682.1864	493
683.9343	465
685.6822	409
687.4301	461
689.1780	462
690.9259	518
692.6738	430
694.4217	457
696.1696	509
697.9175	478
699.6654	481
701.4133	470
703.1611	476
704.9090	487
706.6569	448
708.4048	491
710.1527	435
711.9006	477
713.6485	474
715.3964	454
717.1443	469
718.8922	455
720.6401	444
722.3880	462
724.1359	443
725.8838	479
727.6316	443
729.3795	490
731.1274	442
732.8753	458
734.6232	457
736.3711	506
738.1190	481
739.8669	468
741.6148	486
743.3627	421
745.1106	473
746.8585	524
748.6064	478
750.3542	477
752.1021	489
753.8500	498
755.5979	426
757.3458	434
759.0937	481
760.8416	459
762.5895	510
764.3374	469
766.0853	429
767.8332	446
769.5811	409
771.3290	472
773.0769	474
774.8247	468
776.5726	506
778.3205	509
780.0684	475
781.8163	426
783.5642	495
785.3121	494
787.0600	488
788.8079	505
790.5558	452
792.3037	531
794.0516	457
795.7995	500
797.5473	440
799.2952	459
801.0431	520
802.7910	476
804.5389	504
806.2868	489
808.0347	481
809.7826	518
811.5305	478
813.2784	440
815.0263	464
816.7742	499
818.5221	495
820.2700	446
822.0178	468
823.7657	471
825.5136	477
827.2615	452
829.0094	471
830.7573	469
832.5052	506
834.2531	508
836.0010	484
837.7489	478
839.4968	492
841.2447	468
842.9926	460
844.7404	466
846.4883	473
848.2362	460
849.9841	494
851.7320	508
853.4799	451
855.2278	491
856.9757	485
858.7236	500
860.4715	491
862.2194	455
863.9673	460
865.7152	493
867.4631	518
869.2109	437
870.9588	502
872.7067	523
874.4546	490
876.2025	508
877.9504	476
879.6983	491
881.4462	454
883.1941	436
884.9420	519
886.6899	471
888.4378	484
890.1857	461
891.9336	461
893.6814	492
895.4293	478
897.1772	506
898.9251	508
900.6730	505
902.4209	504
904.1688	537
905.9167	472
907.6646	497
909.4125	527
911.1604	531
912.9083	464
914.6562	492
916.4040	534
918.1519	513
919.8998	505
921.6477	495
923.3956	491
925.1435	508
926.8914	495
928.6393	501
930.3872	504
932.1351	485
933.8830	516
935.6309	576
937.3788	459
939.1267	511
940.8745	484
942.6224	518
944.3703	505
946.1182	523
947.8661	534
949.6140	510
951.3619	533
953.1098	447
954.8577	545
956.6056	515
958.3535	533
960.1014	476
961.8493	486
963.5971	511
965.3450	507
967.0929	514
968.8408	535
970.5887	464
972.3366	533
974.0845	509
975.8324	504
977.5803	472
979.3282	522
981.0761	449
982.8240	526
984.5719	473
986.3198	512
988.0676	508
989.8155	540
991.5634	507
993.3113	494
995.0592	499
996.8071	544
998.5550	526
