531.5789	544
533.3333	489
535.0877	476
536.8421	424
538.5965	377
540.3509	377
542.1053	321
543.8596	344
545.6140	343
547.3684	326
549.1228	348
550.8772	317
552.6316	349
554.3860	350
556.1404	264
557.8947	366
559.6491	261
561.4035	322
563.1579	363
564.9123	329
566.6667	301
568.4211	310
570.1754	363
571.9298	290
573.6842	366
575.4386	337
577.1930	308
578.9474	324
580.7018	313
582.4561	360
584.2105	357
585.9649	296
587.7193	330
589.4737	319
591.2281	374
592.9825	310
594.7368	388
596.4912	352
598.2456	333
600.0000	357
601.7544	372
603.5088	384
605.2632	449
607.0175	453
608.7719	472
610.5263	564
612.2807	576
614.0351	647
615.7895	682
617.5439	710
619.2982	795
621.0526	745
622.8070	734
624.5614	654
626.3158	642
628.0702	619
629.8246	540
631.5789	542
633.3333	448
635.0877	435
636.8421	399
638.5965	395
640.3509	359
642.1053	356
643.8596	350
645.6140	332
647.3684	360
649.1228	352
650.8772	343
652.6316	334
654.3860	365
656.1404	339
657.8947	337
659.6491	347
661.4035	387
663.1579	312
664.9123	364
666.6667	298
668.4211	351
670.1754	385
671.9298	358
673.6842	350
675.4386	332
677.1930	347
678.9474	340
680.7018	327
682.4561	339
684.2105	352
685.9649	328
687.7193	327
689.4737	313
691.2281	357
692.9825	361
694.7368	353
696.4912	372
698.2456	350
700.0000	358
701.7544	356
703.5088	346
705.2632	335
707.0175	404
708.7719	337
710.5263	332
712.2807	360
714.0351	355
715.7895	314
717.5439	377
719.2982	347
721.0526	322
722.8070	380
724.5614	366
726.3158	318
728.0702	395
729.8246	367
731.5789	350
733.3333	390
735.0877	355
736.8421	350
738.5965	335
740.3509	366
742.1053	363
743.8596	352
745.6140	332
747.3684	355
749.1228	350
750.8772	319
752.6316	315
754.3860	366
756.1404	287
757.8947	358
759.6491	341
761.4035	386
763.1579	341
764.9123	370
766.6667	343
768.4211	356
770.1754	372
771.9298	342
773.6842	379
775.4386	329
777.1930	362
778.9474	377
780.7018	371
782.4561	403
784.2105	336
785.9649	320
787.7193	330
789.4737	372
791.2281	368
792.9825	358
794.7368	328
796.4912	375
798.2456	325
800.0000	385
